group	ID	Activated_CD4_T_cell	Activated_CD8_T_cell	Activated_dendritic_cell	CD56bright_natural_killer_cell	Central_memory_CD4_T_cell	Central_memory_CD8_T_cell	Effector_memeory_CD4_T_cell	Effector_memeory_CD8_T_cell	Natural_killer_cell	Natural_killer_T_cell	Type_1_T_helper_cell	Type_17_T_helper_cell	CD56dim_natural_killer_cell	Immature_dendritic_cell	Macrophage	MDSC	Neutrophil	Plasmacytoid_dendritic_cell	Regulatory_T_cell	Type_2_T_helper_cell	Activated_B_cell	Eosinophil	Gamma_delta_T_cell	Immature__B_cell	Mast_cell	Memory_B_cell	Monocyte	T_follicular_helper_cell
non	TCGA.91.6831.01	0.59003541	-0.66706843	0.54589032	-0.279144747	-0.008053582	-0.058178773	-0.331413384	-0.638963823	0.571306819	-0.038310738	-1.453918422	-1.815024948	0.533904557	-0.355475819	1.329117112	0.267735869	0.786206999	-0.506135396	1.174568396	0.947414903	-0.763798942	-0.774296335	0.098187703	0.598232359	1.253814279	0.104840565	0.046156902	-0.934966149
non	TCGA.91.6835.01	-0.061680335	0.71413109	-0.067948056	-2	-1.125419439	0.027583947	-0.561801308	1.264142911	1.29040398	-0.298140525	0.837424148	-1.098468749	-1.053931919	-1.15249885	-0.091697956	1.327935514	0.546001306	-1.651599511	1.447899954	-0.665537639	1.322860058	0.10525327	-1.687514895	2	0.43192057	-0.150401588	-0.001698539	0.994855846
non	TCGA.91.6836.01	1.41600962	-0.291066875	-1.758808274	0.678188861	0.133303086	-1.164815379	1.203568122	-0.705884973	-1.118894679	0.870723913	-1.65641492	-0.453095065	0.932097025	0.622283437	-1.004340734	-1.100724638	1.400939579	-1.141523129	-0.609083643	1.725626248	-0.688080694	-0.772712778	1.202773144	-0.528176419	2	0.014835218	1.156153632	-0.049499997
non	TCGA.91.6840.01	-0.112079539	0.445887324	0.056870379	-0.400046614	-1.208992925	-0.171071217	1.866445327	0.262060904	0.932760707	-0.818943144	0.225842059	0.66251336	0.127622338	-0.2667181	0.822802989	-0.379328647	-0.908141827	-0.842411526	-0.054080377	0.410935259	-0.247533866	0.346974779	-1.511045298	1.24532577	-0.052146916	-0.779308285	0.82335994	1.398633938
non	TCGA.91.6847.01	0.203971177	1.263643488	-2	1.104757368	1.909519915	-1.302794987	1.260776922	-1.868389741	1.191470175	-0.613462299	0.301907334	1.735931633	-0.310027107	1.462933471	-1.446625834	-1.455865682	2	-0.762949955	-2	1.877812981	0.5630964	-0.046880209	0.816763037	-1.287671325	-0.89334487	1.982094696	1.382289429	-2
non	TCGA.91.6848.01	0.942272149	-0.718462919	-0.073091245	-1.819460549	-1.901987893	0.613701138	0.18270687	1.246872929	-2	2	0.49535388	-1.025072427	-1.46001581	-2	2	0.552885572	0.285479633	-0.023534958	1.589244258	-0.073742403	-1.011514187	0.883479362	0.679878587	0.55010549	-1.114558751	-0.503461994	-1.845009151	0.354162687
non	TCGA.91.6849.01	-0.813682539	-0.709703559	-0.168416795	-1.741317697	1.027258799	-0.12820982	-0.192848577	-0.345560037	-0.706752725	-1.362498492	-0.304635917	0.149052256	0.548005504	-0.939382549	1.482393574	0.516750041	1.837272874	0.327920258	0.454571171	0.325368494	1.23840108	2	-0.62155066	1.122893179	1.605537405	-0.428286991	-0.187251692	-0.366504876
non	TCGA.91.7771.01	-0.540562026	0.814504013	0.950290274	-1.165389603	0.311573126	0.49514974	0.081985324	1.08008083	0.141762624	-0.211852342	0.118708147	-1.899104479	-0.909644939	-1.40639615	0.403196182	0.540262257	-0.208742807	-0.601736119	0.855867151	-0.230995351	0.344396506	1.070276825	-0.784745233	1.034343313	0.495352673	-0.550572461	0.59598316	-0.075088445
non	TCGA.91.8496.01	-1.836965364	-0.246659811	1.451566216	-0.47370192	0.296739006	-0.625345374	-0.652341513	-0.386767322	-0.151895889	-1.34091526	0.922683357	1.106900425	-0.119309635	0.238279068	1.318820187	1.173856629	0.563856695	-0.388958991	0.69736507	-1.216763006	-1.648642421	-0.266699223	1.159080377	0.478612709	0.592917873	-2	0.576283548	1.121354391
non	TCGA.91.8497.01	-1.60328112	-0.13738962	0.03354862	-1.719244893	0.05493087	0.338470526	-0.057660953	0.847902229	0.680603183	-1.082610757	0.060742357	-0.900288808	-0.024344719	-0.927668963	0.027636972	0.715570788	0.719239666	0.634233952	0.852762701	-0.301411942	2	0.542769376	-0.479339577	1.503191626	0.06137737	0.648923256	1.354398428	0.127339779
non	TCGA.91.8499.01	0.919248539	1.464074772	0.049694355	0.74573319	-1.163275152	-1.87095563	2	-1.07140494	-0.205248869	-1.108197168	-0.942982117	-0.685580199	1.237961662	-1.238676218	0.081675553	-0.27144577	-2	-0.894353925	0.416359908	1.572141188	-0.426349768	0.297600691	1.464371225	0.016300796	-1.056599994	0.660172477	-0.591761532	0.30888115
non	TCGA.91.A4BC.01	0.655983454	2	0.606849871	-1.174326836	-0.777276898	-0.810270919	-1.187397046	1.2448936	0.507488977	-0.327322333	1.173429429	-1.549432682	-1.038538825	-1.913295535	0.355190093	1.623488461	0.039556258	-0.775783676	-0.039689683	-0.659179905	1.261507982	-1.017204348	-0.53122071	0.114812517	-2	-0.619592533	-0.597165485	0.098896687
non	TCGA.91.A4BD.01	-1.790288327	-0.46360474	0.621325332	-0.489442412	0.145199398	-0.529719297	0.078381841	0.297270753	-0.544115853	-1.843471174	-0.9671646	0.263069276	0.177194631	1.45613735	1.865279315	1.447013494	0.87819406	0.743316754	0.652831884	-1.23999997	-1.037285891	0.46749442	0.390540697	0.476481584	0.664009442	-1.49422304	0.039299079	1.183361667
non	TCGA.93.7347.01	-0.951247529	0.490758484	0.472542529	-0.975397794	0.517845545	-0.001209025	-0.539919757	0.890520405	0.106669274	-1.436366906	2	0.468070182	0.188169964	0.012560242	0.27311072	0.912287719	0.275032008	-0.88524599	0.921202635	-1.54083954	0.446438206	-1.383184724	-1.746195395	0.747256011	0.662430635	-0.77152016	0.855095404	0.501780448
non	TCGA.93.7348.01	-1.454219751	-0.988743586	-0.264048778	-0.52308015	0.613190936	0.323753367	-0.300448219	0.942293584	1.323939601	-0.798707632	1.918470405	0.212405152	-0.363491066	0.163501395	0.09029956	-0.612388632	1.084212871	0.288883933	-0.477034372	-0.121922284	0.748711674	2	-2	0.042609378	1.766056565	-0.604391045	0.139958814	0.587309033
non	TCGA.93.A4JN.01	-0.369727905	-0.760550845	-0.710308488	-0.337405403	1.625038209	-2	-0.292798731	0.358372572	2	-0.467217136	1.327209294	-0.112150154	-1.444301704	-0.177513527	-1.472185615	-0.658107276	1.704676595	-0.456818138	-0.434894127	0.835938053	0.028676548	0.40033498	-0.548310477	0.834895148	1.188626056	-1.363597589	0.90261116	0.808701159
non	TCGA.93.A4JO.01	-0.489742956	0.788478069	0.78018318	-1.280042764	1.00126171	-1.007100017	-0.644831784	0.863280504	0.919015032	-1.132544088	1.696804658	-1.417881546	-1.246461672	-0.769904745	0.019115642	1.330452995	-0.360991328	-0.525993619	0.731995263	-1.099052594	0.69595513	-0.157142623	-1.589904645	0.85190886	1.492288743	-0.592533955	0.49639258	0.039930589
non	TCGA.93.A4JP.01	-1.186087198	-1.591323244	0.613593523	-1.210279843	-0.235689993	0.363147246	0.373349605	0.842126396	0.804598919	0.061683772	-0.41287119	-0.567900996	-0.606044613	-0.577434295	0.118155181	0.472636549	-0.074038317	0.696718046	-0.13675961	0.09793991	-0.751722154	1.141956802	1.419745608	1.452995894	1.008529209	-0.052194206	0.086816219	0.230690188
non	TCGA.93.A4JQ.01	-0.00132258	0.620830558	0.155014359	-1.524971244	1.398039533	-0.670631707	-1.230241503	1.234261135	0.496733926	-0.322068801	1.752430699	-0.529731093	-0.062585072	-0.645326273	-1.011627887	0.716952093	0.067981459	-0.841611463	-0.10749023	-0.743533111	1.631103264	0.041200175	-0.795455661	1.575883699	0.195891441	0.583526809	-0.674323384	-0.50821106
non	TCGA.95.7043.01	0.117011642	0.964143816	-1.74200695	-0.177724048	-0.682460983	-0.611357252	0.879485335	-1.41710669	0.597235632	0.864732257	-0.480746077	2	-0.270970138	1.204546341	2	-1.460236231	0.790294059	1.385394978	-1.202805636	-0.640435936	-0.94935321	0.794006452	0.418908184	-0.811972267	-0.282362281	0.633980679	0.060450886	1.624800231
non	TCGA.95.7562.01	0.181519611	-0.504542416	0.704795299	0.633814946	-1.563230678	0.100636564	0.718003419	0.597938864	0.837337169	-0.818144499	-0.830193117	-1.284095528	-2	0.91792759	-0.314779181	0.605494032	-0.301263697	-0.387269101	-0.09300968	0.802419866	-1.358613276	-0.763206788	-0.729221792	0.703569679	0.237482067	-0.213561554	1.064794123	1.42437484
non	TCGA.95.7567.01	0.079539963	0.486148269	0.586932933	-0.049885262	1.398101873	0.30592683	0.472174335	0.033681832	1.083676983	-0.702015251	-0.334507949	0.138008719	0.098717927	-0.448933554	0.226961728	0.179523376	1.041928811	-0.72697892	-0.224331401	-0.424906176	-0.461677538	-1.135207725	0.487597088	-0.558664789	0.211340376	-0.456169155	-0.602087567	-0.080249674
non	TCGA.95.7944.01	0.545374501	2	2	-0.749587106	0.917856639	0.757458066	-0.87211491	1.473254029	0.31232306	-0.98201946	0.682913023	-1.398403832	-0.925227923	-1.959687227	0.33154231	0.679037755	-2	-1.302323453	-0.50392577	-0.231909896	-0.349671492	-1.367842512	0.81284067	0.282816293	-0.150577944	-1.860298058	-0.029379534	-1.370584043
non	TCGA.95.7948.01	-1.21806984	-0.0745742	0.736225474	0.547809715	1.505870473	0.303447069	0.070148284	-0.094339185	0.871331791	-1.189327392	0.312956779	1.48138411	0.636933911	-0.183230179	-1.062556551	-0.742995668	0.991077208	-0.057719264	-1.07537784	-1.538495647	0.565037456	1.381949215	-0.106057324	0.660398523	1.184602316	0.260975426	1.513401581	-0.721886152
non	TCGA.95.8039.01	-1.220488927	-0.018030972	0.292478655	-0.694531769	1.161263748	0.337535214	-0.334463176	0.88381494	1.896797112	-1.288227869	0.387554818	0.872562258	0.523305929	-0.798103948	-0.875004346	0.166397025	1.407313742	-0.697492349	0.850574836	-0.696033169	-0.779736886	-0.528972661	0.701560791	0.404445789	-0.159217402	-1.265953354	0.390547757	1.170596521
non	TCGA.95.8494.01	0.290381734	-0.313324642	0.92436642	-0.118836499	-0.950117531	0.811303899	-1.247110063	1.071330243	-0.002862717	0.483633399	-0.636874484	0.012136344	-0.194424135	-0.116312285	-0.973229922	0.498352481	1.433527179	-0.778645494	0.59079892	-1.494187298	-1.374356722	0.638854476	0.289096864	0.711373654	1.082948254	-0.896089338	0.114335295	-0.30735239
non	TCGA.95.A4VK.01	-0.21577147	1.209084542	0.595456642	-0.702651201	2	-2	0.135730005	0.505686241	0.260359304	-2	1.328139213	0.156370968	1.512521432	-0.40718872	0.301874073	0.038440675	1.052387673	0.172055205	-0.893517104	-0.494820787	1.151297999	0.157536136	-1.208701814	0.159836622	-0.448953567	-0.867147913	1.65492673	-0.277408125
non	TCGA.95.A4VN.01	0.647429025	0.425750707	0.06472978	-1.328437676	0.218263264	0.424115073	-1.01033033	1.518826628	-0.171760704	-1.291925417	-0.17851937	-0.739434895	0.334946059	-0.37849487	-0.348398566	1.363560543	0.160012444	-0.560054634	0.733358477	-0.422824056	-1.341690784	0.092308021	-0.057380682	0.902421183	0.455779968	-0.762677459	0.056385045	0.241224573
non	TCGA.95.A4VP.01	0.13369264	1.005730036	1.220379191	-0.958796591	0.431994124	-1.476861255	-0.920012929	0.204348306	1.198711983	-1.789136039	-0.482029648	-0.670851534	0.51982546	-0.220402416	0.970417412	-0.000428704	1.814853928	0.744611756	-0.805156891	0.01552746	0.278104266	0.919216064	-0.415291309	0.059943869	-0.025851339	-0.090508059	0.588695491	0.642398513
non	TCGA.97.7546.01	-1.165698445	-1.530796854	0.256722779	-0.816788706	-1.19548005	0.639250423	0.323953434	1.035459518	1.518390447	-0.661572227	1.387594811	-0.519759811	-1.175329395	-1.217990944	-0.483314635	-0.265817506	1.180408132	0.107327971	0.573435556	1.14146869	-0.051976927	1.241733835	-1.078926611	0.374856134	1.109879719	0.271235175	0.513014968	1.057535453
non	TCGA.97.7547.01	-2	-0.860121402	-0.674952947	-0.072959143	0.989065351	-0.644228083	-1.176290571	1.590592206	0.861580909	-0.884934699	0.968622497	-0.119263594	-0.960919015	0.093687784	-1.160749171	-0.506132384	0.851107374	1.765176245	0.672586596	-0.41282658	1.458396141	-0.274128817	-2	0.899531254	0.931761726	0.663299919	1.967265473	1.441379844
non	TCGA.97.7552.01	-0.205731924	0.89451007	1.03902437	-1.386625927	-0.351793095	0.006219153	-0.186975872	1.175170241	1.139413838	-1.402231034	1.458696854	0.641951155	-1.803981373	-1.261033141	-0.575927675	0.358658572	0.129055784	-1.039350498	0.416485138	0.372241546	2	-1.033687352	-2	2	-0.533929036	-0.303387966	1.549585561	-1.135555338
non	TCGA.97.7553.01	-0.672195715	-1.581513218	0.538172648	-2	-1.638615062	0.178313644	-0.791452035	0.899685136	1.559668883	-0.422135118	-0.160614443	-1.502650685	-2	-0.885953365	2	1.308489336	0.768859285	-0.987391299	1.552534403	-0.335694264	-0.38636042	0.856735733	0.229111717	1.662309449	1.880858256	-0.690801095	1.019004275	1.133594711
non	TCGA.97.7554.01	-0.69595176	-1.382328346	0.045981017	-1.078971094	0.348592393	2	-0.543672641	0.429681186	1.435375802	0.058564986	-0.381570229	0.06792658	-1.40766098	-1.257012876	-0.93159279	-0.246297096	0.929692008	-0.57078323	0.94098376	0.501947149	0.351387996	0.204666036	0.87484733	0.487293315	-0.039598209	0.235503493	0.837832256	1.137771614
non	TCGA.97.7937.01	-1.006740074	-1.003814417	-0.35591505	0.20562918	2	-0.528552389	0.764712107	-1.093073626	0.863008864	-0.418565724	0.208612888	0.601952269	0.578186144	0.531877245	-0.488498581	-1.122831023	1.36009549	-0.41439707	0.043112774	1.225750678	-1.864592853	0.137721093	-0.444872284	-0.165592709	1.800109254	-0.208282892	0.768765681	0.084392059
non	TCGA.97.7938.01	-1.07179702	-1.236672699	-0.554374282	-0.280082876	0.103179085	-1.783577903	0.306074279	0.582352053	2	-1.120971567	0.287785369	0.940723718	0.224276982	-0.19728817	-0.483805777	-0.995416692	1.559652679	-0.786015314	-0.026063434	1.099829185	-1.025187019	2	-1.629680277	-0.12966542	2	0.983252173	-0.536842385	1.341494143
non	TCGA.97.7941.01	-1.727645805	-0.356722097	-0.455983799	-0.679558422	0.520745768	0.375014782	-0.80902469	-0.040946607	1.162624979	-0.554343898	1.016470067	1.846875754	0.401751199	0.327327107	0.212281787	-0.237694255	0.524125762	0.842617132	0.276313906	0.131641881	0.609863258	-0.637955864	-1.091764873	0.111953303	-0.471016598	-0.000310926	1.6025156	0.208096244
non	TCGA.97.8171.01	-0.964870794	0.707667236	-1.041940249	0.551235129	0.339812486	-0.036839173	0.597850761	0.21213645	-0.098783419	-0.791840957	-1.325540267	2	1.461556723	1.300217195	-0.50547695	-0.977149476	0.223629394	0.619573339	-1.536037604	0.281893619	-0.089988772	0.77061413	1.125471894	0.332606781	-1.295896194	1.070547866	0.251877925	0.230955248
non	TCGA.97.8172.01	-1.183136866	0.261166879	-0.286893959	-1.92464161	1.92871501	0.449143287	0.154519854	0.590289149	1.091135091	-0.587875302	0.944590818	-0.686615307	0.335566112	-1.211284669	0.169265122	0.781623208	0.32325155	-0.757801149	0.575597162	-0.236262718	1.778101098	-1.063982098	-1.888580118	1.802158401	0.429322881	0.174193041	0.697239198	0.542738646
non	TCGA.97.8174.01	-1.445770615	-1.005777431	0.095572247	-1.684365968	0.391027057	-0.244638674	0.343144558	1.164053967	1.517503839	-0.600201155	0.745583331	0.419339739	-0.903695634	-0.888028388	1.207818125	0.084258081	-0.28998453	0.235764608	0.935954646	0.948545569	0.387750698	0.245540229	-1.035759403	0.462949546	0.990073933	-0.302170609	-0.428811626	0.626889484
non	TCGA.97.8175.01	-1.643696674	-1.063954686	1.73855686	0.123131587	1.174040268	0.453666222	-0.840721514	-0.001964457	1.592852406	-0.260147859	0.764645624	0.898749658	0.923707848	-0.084813866	-0.159832404	0.371331971	0.707301451	-1.279503365	1.137328294	-0.803184975	-0.745824696	-1.371498363	-0.600354846	0.095899102	0.601988502	-1.717841133	0.509721551	-0.095959789
non	TCGA.97.8176.01	0.166508738	-0.239076679	0.03922394	-0.347284323	1.153946126	-0.634367153	-0.562367433	-0.315155538	-0.635581068	-0.78350045	-0.627564949	0.425014944	1.704181061	1.223393505	1.104383374	0.366950854	1.277894344	0.434385784	0.114468993	0.301612045	-0.583373692	-1.203398673	1.263347553	-0.698242543	-0.329421542	-2	0.51687179	-0.595202391
non	TCGA.97.8177.01	-1.592380365	-0.486965905	0.360527161	-0.727767505	0.897638022	0.896169819	-0.761893826	-0.14498369	0.651958022	-0.685381513	-0.519157195	-0.141477289	0.175171636	-0.032807635	0.125006577	1.407324569	0.994569689	0.347115429	1.006498264	-0.979255527	-0.586544896	1.074954644	-0.150092955	0.251057473	1.959066308	-2	-0.897878827	0.823428392
non	TCGA.97.8179.01	-1.064684728	-0.068947792	1.031665589	-0.398781638	1.860321818	0.289906514	0.214927914	-0.001553922	0.587718152	-0.344730734	-0.770142289	0.066832094	0.928081268	0.296218488	1.240817235	-0.816427105	1.297269278	0.211503704	-0.018562887	0.143783423	-0.71165516	0.407946241	-0.275876668	-0.510553813	-0.085800159	-0.852321316	0.47268573	0.146265591
non	TCGA.97.8547.01	-2	-0.851753835	0.876941058	-0.614776475	1.562688034	0.093320559	-1.090921736	0.356499232	0.762609019	-0.323861324	1.556359725	0.656870838	1.132970134	-1.15139147	1.198427301	0.180041329	2	0.34485398	1.144110815	-1.41401568	-0.901942371	-1.74992763	-0.457777518	-0.14090187	0.514178758	-0.159847895	0.253980749	1.084853021
non	TCGA.97.8552.01	-2	-0.458633489	0.721701679	-1.169708915	0.992651737	-0.109254189	-1.244513137	0.037736453	0.458766774	-1.311653572	0.507056659	0.733333902	-0.254467868	-0.477915471	1.0275349	0.802090008	1.11508413	1.248375906	0.599053522	-0.733373136	0.274621343	0.0658662	0.290266634	0.810526907	0.315603092	-0.974834134	1.102899709	0.882712528
non	TCGA.97.A4LX.01	-0.940043165	0.473699135	0.93963503	-1.423931355	-0.791902615	1.893267609	-1.376415309	1.715689225	0.898798474	-0.501391072	0.249401192	-1.105532905	-0.191191817	-2	0.322215696	1.56870114	0.159474306	-0.526144558	1.964507826	-2	0.78833458	-1.397060969	-0.027161996	1.733861153	-0.562780986	-0.966467548	1.054182133	0.942296178
non	TCGA.97.A4M0.01	-0.920160799	0.727687555	0.95802421	-0.832784173	0.219126041	0.520506894	-0.471489886	1.335204282	0.682407123	-2	0.661531474	0.615952963	0.86874911	-0.315061731	-0.301464106	0.704539567	1.399036956	-1.347637678	-0.454304014	-1.065229979	-0.668751614	0.201598009	-0.230729753	1.462335541	0.02619498	0.005767301	0.033378739	0.685891857
non	TCGA.97.A4M1.01	-2	-0.665117103	0.100785059	-0.748836905	0.937815887	-0.110374231	-0.919385856	0.128058251	1.547973621	-1.058143857	0.228353624	-0.273871792	0.226953986	0.762636972	0.937221091	0.080044777	0.439423854	0.917504671	0.396722932	-0.465611914	-0.417587933	0.627763048	0.420476837	0.584888038	0.450048576	-0.843605892	1.084329896	1.312400393
non	TCGA.97.A4M2.01	-1.286632216	-0.114812011	1.220179022	-1.841279571	0.370303368	-0.073070692	-1.043246422	0.63479956	-0.079257586	-0.671501193	-0.019776743	-0.256743288	-0.434026704	-0.507807585	1.951635913	1.524374917	0.243364082	0.582368387	0.655827639	-0.803709675	-0.049817676	0.332322778	-1.266485872	1.870120121	0.551311954	-0.415874183	0.556934363	0.079373616
non	TCGA.97.A4M3.01	-1.100277839	-0.078294584	-0.516513572	-0.211119633	0.550671771	-1.404779746	0.449256392	-0.674884164	0.250494093	-0.442575669	1.052985423	0.582357787	1.500375253	0.532276503	0.181900025	-0.891543686	0.507725439	1.466562448	-0.412660889	0.371126935	-1.383385983	2	-0.943148173	-0.603501757	1.507175266	-0.948882035	0.020304795	0.176547068
non	TCGA.97.A4M5.01	-1.629350615	-0.458635544	-0.098884555	-0.841280087	0.939375683	0.33912412	-1.174386367	1.18263058	1.018668118	-0.674438299	0.379214207	-0.772739003	0.621622929	-1.068134934	1.636506668	0.002356179	-0.438528758	0.796760847	0.433879322	-0.414231745	-0.035376899	0.192983741	0.362185169	1.463898459	0.388123637	-0.595105803	1.176176412	0.147970914
non	TCGA.97.A4M6.01	-1.549734912	0.485330902	1.483548961	-0.647277064	0.995376059	-0.199841744	-1.157696603	1.317450337	1.805831996	-0.932230116	-1.065012811	-0.44975748	0.111181007	-1.215735862	0.769997383	0.978653662	1.906752856	0.329798819	0.001082834	-1.509828307	1.382957582	-0.834783065	-1.090634841	0.953618179	0.023555734	-0.668053155	1.645684533	0.081491227
non	TCGA.97.A4M7.01	-1.160485726	-0.508903643	0.17027398	-0.693188922	1.100127233	-0.114278602	-1.420790502	0.898530131	1.616231461	-1.163347383	0.70674434	-0.449404843	-0.182605791	0.186683435	-0.093933497	0.706575976	0.57127658	-0.111986765	0.725558842	-0.715651762	-0.037428195	0.123805953	-1.143017376	0.462410761	0.115553321	-1.586861015	0.680889375	2
non	TCGA.99.8025.01	-1.173229097	-0.161201469	-0.307714092	-0.260570955	1.97966746	-0.550700851	-0.49369422	0.239824778	1.190569873	-0.237392114	1.011849614	0.852536579	1.746939291	1.348904694	0.102401936	-0.950461381	1.162995952	-0.111290696	-0.975872311	-0.51976498	-0.078184507	-0.198294285	-0.534794279	-0.322666211	-0.088069841	-0.188047385	0.83123735	0.779724857
non	TCGA.99.8028.01	-0.268870772	1.089790225	0.825691098	-1.889819789	-0.688830661	-0.869348744	-1.496264058	1.6186978	0.487229623	-0.181957144	1.221636044	-1.634091528	-0.124040926	-1.129111292	1.169524066	2	-0.858569008	-1.824299203	1.166626528	-1.417342826	0.632789747	-0.250341841	-1.31495035	1.099774047	1.530901629	-1.717608741	-1.237674904	0.575216277
